epoch,train_loss,val_loss,train_acc,val_acc
1,0.4581737202002754,2.5208605723290267,0.9348903043170559,0.8244406196213425
2,0.15775057015580846,1.5112372275308024,0.9748761500353857,0.8554216867469879
3,0.07782003368119744,1.3271741558085104,0.9752300070771408,0.8760757314974182
4,0.07239507311220124,1.1477230393074025,0.9883227176220807,0.8777969018932874
5,0.07058734136868777,0.9686370305044635,0.9872611464968153,0.8846815834767642
6,0.07031475369163037,0.7938057269632063,0.991861288039632,0.8950086058519794
7,0.06810025463473966,0.6751765147555632,0.9886765746638358,0.8898450946643718
8,0.06729731010363374,0.6728461383765362,0.9939844302901628,0.882960413080895
9,0.06787517428048548,0.6726407343936537,0.9904458598726115,0.8898450946643718
10,0.06731312651190234,0.5582595262249133,0.994692144373673,0.8812392426850258
11,0.06745221779111063,0.5036923915462607,0.9936305732484076,0.8898450946643718
12,0.06725719755418204,0.4469822451348082,0.9961075725406936,0.891566265060241
13,0.06687997705166158,0.44267015507098073,0.9953998584571833,0.8932874354561101
14,0.0667454538962711,0.4401736825947756,0.9950460014154282,0.891566265060241
15,0.06667349969969667,0.3830052406074774,0.9950460014154282,0.8984509466437177
16,0.06638269083554472,0.38105372718399283,0.9964614295824487,0.9001721170395869
17,0.06643962912476567,0.3823267045976488,0.9961075725406936,0.9001721170395869
18,0.06644260501096563,0.3819360551852239,0.9964614295824487,0.8984509466437177
19,0.06638248720306704,0.3810748061347387,0.9961075725406936,0.8967297762478486
20,0.06629243494873537,0.3802427099616459,0.9982307147912244,0.8950086058519794
21,0.06627167985185618,0.38010121145120457,0.9978768577494692,0.8950086058519794
22,0.06609357291283757,0.3810684765074136,0.9978768577494692,0.8932874354561101
23,0.06604746795099149,0.32514405460015633,0.9964614295824487,0.891566265060241
24,0.06571649354671573,0.32231796317882233,0.9978768577494692,0.891566265060241
25,0.06581934762233274,0.3233586613143048,0.9978768577494692,0.8950086058519794
26,0.06577181982374648,0.3229617839535578,0.9978768577494692,0.8932874354561101
27,0.06557685676710456,0.323458910784026,0.9978768577494692,0.8950086058519794
28,0.06542802428150601,0.3216280516797773,0.9982307147912244,0.8984509466437177
29,0.06555195907026666,0.32139431540889246,0.997523000707714,0.8932874354561101
30,0.06541729303280183,0.3205878759529282,0.9985845718329794,0.8984509466437177
31,0.06564134432201704,0.3215253008798942,0.9982307147912244,0.8967297762478486
32,0.06560806394047995,0.32214027446105503,0.9989384288747346,0.9001721170395869
33,0.06567154980017413,0.3207055902588292,0.9985845718329794,0.9001721170395869
34,0.06550991251574345,0.3203046464792322,0.9989384288747346,0.9001721170395869
35,0.06553727488932949,0.3184415876554752,0.9989384288747346,0.9001721170395869
36,0.06538424993002316,0.318453205261525,0.9989384288747346,0.8967297762478486
37,0.06515363015490777,0.3188989999565201,0.9982307147912244,0.8967297762478486
38,0.06515787266901021,0.31826650450629035,0.9992922859164898,0.8984509466437177
39,0.0650815520125905,0.3181996398918448,0.9985845718329794,0.8984509466437177
40,0.06512681803318279,0.26338060903706073,0.9989384288747346,0.8967297762478486
41,0.0651955070388713,0.2634943364696273,0.9985845718329794,0.8984509466437177
42,0.06504815350816714,0.2633097131455009,0.9989384288747346,0.8950086058519794
43,0.06493639688255806,0.2634203575707628,0.9989384288747346,0.9001721170395869
44,0.06491091474756194,0.2632876117349515,0.9989384288747346,0.9001721170395869
45,0.06473673995869528,0.26191296498524036,0.9989384288747346,0.9018932874354562
46,0.06465193236035831,0.2607747844138521,0.9989384288747346,0.9018932874354562
47,0.0644794541678372,0.260069039110383,0.9989384288747346,0.8984509466437177
48,0.06434193034567175,0.25959804632400313,0.9989384288747346,0.8984509466437177
49,0.06426229038583872,0.2599546531382593,0.9989384288747346,0.9001721170395869
50,0.06414366617987662,0.2593327619181881,0.9992922859164898,0.9001721170395869
