epoch,train_loss,val_loss,train_acc,val_acc
1,0.29884185720623596,0.3206191665095065,0.8906581740976646,0.8726333907056799
2,0.2814911518510565,0.29880997228612316,0.8949044585987261,0.8760757314974182
3,0.2720142379088437,0.2897395565816965,0.8984430290162774,0.8743545611015491
4,0.2657934055809193,0.28388651986474955,0.8984430290162774,0.8777969018932874
5,0.2614019877594567,0.2798586511446949,0.8991507430997877,0.8726333907056799
6,0.25815250692657166,0.27696014487471776,0.9002123142250531,0.8760757314974182
7,0.25566233370024105,0.27481131123515057,0.9016277423920736,0.882960413080895
8,0.25370023650030016,0.27318286196065467,0.9033970276008493,0.8846815834767642
9,0.2521185835726664,0.2719277091627928,0.9041047416843595,0.8846815834767642
10,0.250819102933726,0.2709474099771475,0.9044585987261147,0.8846815834767642
11,0.24973411170924037,0.27017387748749155,0.9037508846426043,0.882960413080895
12,0.24881562658560086,0.26955872701892225,0.9048124557678697,0.8846815834767642
13,0.24802876690542386,0.2690667719519193,0.9051663128096249,0.8864027538726333
14,0.2473476138245827,0.26867190658057427,0.9044585987261147,0.8881239242685026
15,0.24675253095144453,0.26835442107820534,0.9051663128096249,0.8881239242685026
16,0.2462283837978793,0.26809920478125676,0.9048124557678697,0.8881239242685026
17,0.24576332805755682,0.26789451610855725,0.9044585987261147,0.8881239242685026
18,0.24534796713037216,0.2677311228544512,0.9048124557678697,0.8881239242685026
19,0.2449747548680255,0.2676016899344815,0.9051663128096249,0.8881239242685026
20,0.24463756458052133,0.26750033580026844,0.9062278839348903,0.8864027538726333
21,0.2443313729220457,0.2674223059669162,0.9058740268931351,0.8864027538726333
22,0.24405202454728264,0.26736372926138496,0.9055201698513801,0.8864027538726333
23,0.2437960544767983,0.2673214334379335,0.9058740268931351,0.8864027538726333
24,0.24356055231339288,0.2672928040348121,0.9062278839348903,0.8864027538726333
25,0.24334305723197347,0.26727567516110046,0.9058740268931351,0.8846815834767642
26,0.2431414758908572,0.26726824416165146,0.9062278839348903,0.8846815834767642
27,0.24295401762196533,0.2672690043480192,0.9058740268931351,0.8846815834767642
28,0.24277914279282833,0.2672766915451236,0.9058740268931351,0.8846815834767642
29,0.2426155213147519,0.26729024130753737,0.9062278839348903,0.8846815834767642
30,0.24246199904280374,0.2673087544500512,0.9058740268931351,0.8846815834767642
31,0.2423175703700089,0.2673314691105325,0.9058740268931351,0.8846815834767642
32,0.24218135572451327,0.26735773798366363,0.9058740268931351,0.8846815834767642
33,0.24205258297828194,0.26738700967604695,0.9058740268931351,0.8846815834767642
34,0.24193057199932175,0.26741881336684287,0.9058740268931351,0.8846815834767642
35,0.24181472174751534,0.2674527461348699,0.9051663128096249,0.8846815834767642
36,0.24170449944177927,0.26748846244802366,0.9055201698513801,0.8846815834767642
37,0.24159943142399057,0.26752566541469214,0.9058740268931351,0.8846815834767642
38,0.24149909542057224,0.2675640994773926,0.9055201698513801,0.8846815834767642
39,0.2414031139613321,0.2676035442917682,0.9055201698513801,0.8846815834767642
40,0.24131114876114462,0.26764380958355677,0.9055201698513801,0.8846815834767642
41,0.2412228959063686,0.26768473081530925,0.9055201698513801,0.8846815834767642
42,0.24113808171672177,0.267726165525794,0.9055201698513801,0.8846815834767642
43,0.24105645917637444,0.26776799022995745,0.9055201698513801,0.8864027538726333
44,0.2409778048465446,0.26781009778736825,0.9051663128096249,0.8864027538726333
45,0.2409019161868453,0.26785239516326936,0.9048124557678697,0.8864027538726333
46,0.24082860922479743,0.2678948015195033,0.9048124557678697,0.8864027538726333
47,0.2407577165228481,0.2679372465832821,0.9048124557678697,0.8864027538726333
48,0.24068908540038056,0.26797966925053174,0.9044585987261147,0.8864027538726333
49,0.24062257637490803,0.2680220163877159,0.9041047416843595,0.8881239242685026
50,0.24055806179219372,0.26806424180195937,0.9041047416843595,0.8881239242685026
